"UF","CIDADE","COD_IBGE","TURNO","CANDIDATURA","PARTIDO","DATA","PERCENTUAL","INSTITUTO","REGISTRO_TSE","AMOSTRA"
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-09-13,6,"Pontual","AM-09366/2020",1066
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-09-13,15,"Pontual","AM-09366/2020",1066
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-09-13,25,"Pontual","AM-09366/2020",1066
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-09-13,32,"Pontual","AM-09366/2020",1066
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-09-25,0,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-09-25,0,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-09-25,1,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-09-25,2,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-09-25,4,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Alfredo","PL",2020-09-25,5,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-09-25,5,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-09-25,5,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-09-25,6,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-09-25,18,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-09-25,21,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-09-25,33,"DMP","AM-01820/2020",1003
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-09-27,0,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-09-27,1,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-09-27,1,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-09-27,3,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-09-27,3,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-09-27,4,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-09-27,6,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-09-27,6,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-09-27,9,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-09-27,17,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-09-27,19,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-09-27,33,"Perspectiva","AM-03517/2020",2000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-09-30,0,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-09-30,1,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-09-30,2,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-09-30,3,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-09-30,4,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-09-30,5,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-09-30,4,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-09-30,8,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-09-30,4,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-09-30,17,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-09-30,28,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-09-30,24,"RealTime","AM-03935/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-02,1,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-02,1,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-02,2,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-02,2,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-02,4,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-02,5,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-02,6,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-02,7,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-02,8,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-02,10,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-02,17,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-02,39,"Instituto Diário","AM-03762/2020",1200
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-02,0,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-02,0,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-02,1,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-02,5,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-02,3,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-02,5,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-02,6,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-02,6,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-02,3,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-02,23,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-02,20,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-02,29,"Eficaz","AM-01624/2020",1006
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-06,0,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-06,0,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-06,1,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-06,7,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-06,3,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-06,3,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-06,6,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-06,9,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-06,5,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-06,17,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-06,17,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-06,32,"Perspectiva","AM-09713/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-09,0,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-09,0,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-09,1,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-09,5,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-09,2,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-09,3,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-09,7,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-09,6,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-09,3,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-09,15,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-09,26,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-09,33,"Pontual","AM-06844/2020",1066
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-13,1,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-13,2,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-13,2,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-13,3,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-13,4,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-13,6,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-13,6,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-13,6,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-13,10,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-13,15,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-13,18,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-13,31,"Perspectiva","AM-05472/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-14,0,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-14,1,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-14,2,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-14,3,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-14,3,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-14,6,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-14,7,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-14,10,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-14,11,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-14,13,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-14,19,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-14,25,"Ibope","AM-09557/2020",504
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-21,0,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-21,0,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-21,1,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-21,5,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-21,1,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-21,4,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-21,6,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-21,7,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-21,7,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-21,14,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-21,20,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-21,32,"Pontual","AM-07057/2020",1066
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-22,0,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-22,1,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-22,1,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-22,6,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-22,2,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-22,4,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-22,5,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-22,8,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-22,12,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-22,16,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-22,15,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-22,32,"DMP","AM-09146/2020",1001
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-23,0,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-23,0,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-23,1,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-23,4,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-23,3,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-23,6,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-23,6,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-23,8,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-23,9,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-23,19,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-23,17,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-23,27,"RealTime","AM-07658/2020",500
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-25,0,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-25,0,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-25,1,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-25,6,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-25,1,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-25,4,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-25,6,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-25,11,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-25,11,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-25,15,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-25,15,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-25,29,"Perspectiva","AM-07736/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-28,0,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-28,0,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-28,2,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-28,5,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-28,2,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-28,5,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-28,9,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-28,8,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-28,13,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-28,16,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-28,15,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-28,24,"Ibope","AM-2161/2020",504
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-28,0,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-28,0,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-28,1,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-28,4,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-28,1,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-28,5,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-28,6,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-28,7,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-28,9,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-28,15,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-28,19,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-28,33,"Pontual","AM-00983/2020",1066
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-10-29,0,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-10-29,0,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-10-29,1,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-10-29,4,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-10-29,1,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-10-29,5,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-10-29,5,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-10-29,6,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-10-29,12,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-10-29,18,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-10-29,18,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-10-29,30,"Ibope","AM-05518/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-11-01,30,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-11-01,0,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-11-01,0,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-11-01,1,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-11-01,4,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-11-01,1,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-11-01,6,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-11-01,6,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-11-01,12,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-11-01,13,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-11-01,15,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-11-01,15,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-11-01,27,"Perspectiva","AM-08818/2020",1000
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-11-04,0,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-11-04,1,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-11-04,2,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Alfredo","PL",2020-11-04,4,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-11-04,1,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-11-04,5,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-11-04,7,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-11-04,8,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-11-04,13,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-11-04,17,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-11-04,13,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-11-04,30,"Pontual","AM-06948/2020",1066
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-11-05,0,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-11-05,0,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-11-05,1,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Alfredo","PL",2020-11-05,4,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-11-05,1,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-11-05,5,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-11-05,4,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-11-05,9,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Ricardo Nicolau","PSD",2020-11-05,10,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"David Almeida","AVANTE",2020-11-05,19,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Brancos/nulos/indecisos",NA,2020-11-05,19,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Amazonino Mendes","PODE",2020-11-05,28,"Eficaz","AM-04271/2020",1002
"AM","Manaus",1302603,1,"Gilberto","PSTU",2020-11-08,0,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Marcelo Amil","PCdoB",2020-11-08,0,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Romero Reis","NOVO",2020-11-08,2,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Alfredo","PL",2020-11-08,4,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Chico Preto","DC",2020-11-08,1,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Cel. Menezes","PATRI",2020-11-08,5,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Cap. Alberto","REP",2020-11-08,7,"Perspectiva","AM-03642/2020",1000
"AM","Manaus",1302603,1,"Zé Ricardo","PT",2020-11-08,12,"Perspectiva","AM-03642/2020",1000
